episode,step,reward,action,age
0,207,-7.0,[0 1 1 1 1 1 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,208,-2.0,[1 0 0 0 0 0 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,209,-6.0,[0 1 1 0 1 1 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,210,-5.0,[1 1 1 0 1 0 1 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,211,-5.0,[1 1 1 1 1 0 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,212,-4.0,[0 0 1 1 0 1 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,213,-3.0,[0 1 0 1 0 0 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,214,-6.0,[1 1 0 1 1 1 1 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,215,-3.0,[1 0 1 0 0 0 1 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,216,-3.0,[0 0 1 0 0 0 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,217,-3.0,[1 1 0 0 0 1 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,218,-3.0,[1 0 0 0 1 0 1 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,219,-5.0,[1 1 0 1 1 0 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,220,-6.0,[1 1 1 0 1 1 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,221,-4.0,[1 0 1 0 1 1 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,222,-5.0,[1 0 0 1 0 1 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,223,-1.0,[1 0 0 0 0 0 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,224,-5.0,[1 0 1 1 1 0 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,225,-3.0,[0 0 1 0 0 0 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,226,-2.0,[0 0 0 0 0 0 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,227,-5.0,[1 0 1 0 1 1 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,228,-5.0,[0 0 1 1 1 1 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,229,-4.0,[1 0 0 1 1 0 1 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,230,-4.0,[1 0 0 1 0 1 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,231,-6.0,[1 0 1 1 0 1 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,232,-5.0,[0 0 1 1 0 1 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,233,-5.0,[1 1 1 1 0 0 1 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,234,-4.0,[0 0 1 0 1 1 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,235,-3.0,[0 0 1 0 0 1 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,236,-4.0,[0 1 0 1 1 0 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,237,-4.0,[0 1 0 1 1 0 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,238,-3.0,[0 0 1 1 1 0 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,239,-3.0,[0 1 0 0 1 0 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,240,-6.0,[0 1 0 1 1 1 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,241,-5.0,[0 0 0 1 1 1 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,242,-2.0,[0 0 0 1 1 0 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,243,-3.0,[0 1 1 1 0 0 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,244,-1.0,[0 1 0 0 0 0 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,245,-2.0,[0 0 0 0 0 1 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,246,-2.0,[0 0 0 0 0 1 1 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,247,-2.0,[1 0 0 0 0 0 1 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,248,-5.0,[1 0 1 1 0 1 1 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,249,-2.0,[0 0 0 1 1 0 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,250,-6.0,[1 0 1 1 1 0 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,251,-5.0,[1 0 1 0 1 0 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,252,-2.0,[0 0 0 1 0 0 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,253,-3.0,[0 1 0 1 1 0 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,254,-5.0,[1 1 1 0 0 1 1 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,255,-5.0,[1 1 1 1 1 0 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,256,-2.0,[0 0 1 1 0 0 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,257,-3.0,[0 1 0 1 0 1 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,258,-4.0,[0 0 1 0 1 1 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,259,-6.0,[1 0 1 1 1 1 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,260,-5.0,[1 0 0 0 1 1 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,261,-3.0,[0 0 0 1 1 0 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,262,-4.0,[0 1 1 1 0 1 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,263,-3.0,[0 0 0 1 1 0 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,264,-3.0,[0 1 0 1 0 0 1 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,265,-5.0,[0 1 1 1 1 0 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,266,-6.0,[1 1 1 0 0 1 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,267,-5.0,[0 1 0 0 1 1 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,268,-4.0,[0 0 1 1 0 1 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,269,-2.0,[0 0 1 0 1 0 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,270,-3.0,[0 0 1 1 0 0 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,271,-4.0,[0 0 1 1 0 0 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,272,-1.0,[0 0 0 0 1 0 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,273,-3.0,[1 0 0 1 1 0 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,274,-2.0,[0 0 0 0 0 0 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,275,-4.0,[1 0 1 0 0 1 1 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,276,-5.0,[1 0 1 0 1 0 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,277,-3.0,[0 0 0 1 0 1 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,278,-4.0,[1 0 1 1 1 0 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,279,-3.0,[0 0 0 1 1 0 1 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,280,-5.0,[1 0 0 1 1 1 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,281,-6.0,[1 1 1 1 0 1 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,282,-3.0,[0 1 0 0 0 1 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,283,-6.0,[1 1 0 1 1 0 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,284,-2.0,[0 0 1 0 0 0 1 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,285,-4.0,[0 1 0 0 1 0 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,286,-5.0,[0 1 1 0 1 1 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,287,-4.0,[1 1 1 0 1 0 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,288,-4.0,[0 0 1 0 0 1 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,289,-4.0,[1 0 1 0 1 0 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,290,-5.0,[1 0 1 1 1 1 0 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,291,-3.0,[1 0 0 0 0 0 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,292,-4.0,[1 1 0 1 0 0 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,293,-3.0,[0 0 0 1 1 0 1 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,294,-6.0,[1 1 1 1 0 1 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,295,-2.0,[0 0 0 0 0 0 1 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,296,-2.0,[0 0 1 0 0 0 1 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,297,-4.0,[1 0 1 0 1 0 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,298,-4.0,[0 1 1 0 1 0 1 0],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
0,299,1646.9999999999993,[1 1 0 1 0 0 0 1],"[0.         0.18333333 0.01       0.02       0.09       0.12333333
 0.01       0.        ]"
1,0,-3.0,[1 0 0 1 0 1 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,1,-5.0,[1 1 1 1 0 0 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,2,-4.0,[1 0 0 1 0 0 1 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,3,-2.0,[0 0 0 0 0 0 1 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,4,-5.0,[1 0 1 1 1 1 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,5,-6.0,[1 1 1 1 0 0 1 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,6,-3.0,[0 0 1 0 1 1 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,7,-2.0,[0 1 0 0 0 1 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,8,-3.0,[1 0 1 0 0 1 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,9,-5.0,[0 1 1 1 1 0 1 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,10,-4.0,[0 0 1 0 1 1 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,11,-7.0,[1 1 1 0 1 1 1 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,12,-3.0,[0 1 0 0 0 1 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,13,-5.0,[1 1 1 0 0 0 1 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,14,-2.0,[0 1 0 0 0 0 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,15,-1.0,[0 0 0 0 0 0 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,16,0.0,[0 0 0 0 0 0 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,17,-4.0,[1 0 1 1 0 0 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,18,-3.0,[1 0 0 0 1 0 1 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,19,-6.0,[1 1 1 1 1 0 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,20,-3.0,[1 0 0 1 0 1 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,21,-4.0,[0 1 1 0 1 0 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,22,-4.0,[0 1 1 0 0 0 1 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,23,-5.0,[1 1 1 1 1 0 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,24,-4.0,[1 1 1 0 0 0 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,25,-2.0,[0 0 1 0 0 1 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,26,-4.0,[0 1 1 0 0 0 1 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,27,-3.0,[1 0 1 0 0 1 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,28,-2.0,[0 0 1 0 0 0 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,29,-3.0,[1 0 0 1 0 0 1 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,30,-4.0,[0 1 1 1 0 0 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,31,-1.0,[0 0 0 1 0 0 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,32,-4.0,[0 1 0 1 0 1 1 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,33,-6.0,[1 1 1 0 1 0 1 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,34,-4.0,[0 1 1 0 0 0 1 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,35,-5.0,[1 0 1 0 1 1 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,36,-3.0,[0 0 1 1 0 1 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,37,-2.0,[0 1 0 0 1 0 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,38,-1.0,[0 0 0 1 0 0 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,39,-5.0,[0 1 0 1 0 1 1 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,40,-2.0,[0 0 1 0 1 0 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,41,-6.0,[1 0 1 1 1 0 1 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,42,-6.0,[1 0 1 1 1 1 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,43,-5.0,[1 1 0 1 0 0 1 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,44,-5.0,[0 1 1 0 1 1 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,45,-2.0,[0 1 0 0 1 0 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,46,-4.0,[1 0 1 0 0 0 1 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,47,-6.0,[1 1 1 1 0 1 1 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,48,-5.0,[1 0 1 1 1 1 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,49,-4.0,[1 0 0 1 0 1 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,50,-1.0,[0 1 0 0 0 0 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,51,-3.0,[0 0 1 0 0 1 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,52,-4.0,[0 0 0 1 0 1 1 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,53,-4.0,[0 1 0 1 0 1 1 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,54,-4.0,[0 0 0 1 1 1 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,55,-3.0,[1 0 0 0 1 0 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,56,-3.0,[1 0 1 0 1 0 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,57,-4.0,[1 0 0 1 1 0 1 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,58,-5.0,[1 1 0 0 1 1 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,59,-4.0,[0 0 1 1 1 0 1 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,60,-5.0,[1 1 0 1 0 1 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,61,-2.0,[0 0 1 0 0 0 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,62,-6.0,[1 1 1 0 0 1 1 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,63,-1.0,[1 0 0 0 0 0 0 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,64,-3.0,[0 1 1 0 0 0 1 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,65,-3.0,[0 1 1 0 0 0 1 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,66,-6.0,[1 1 0 1 0 1 1 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,67,-6.0,[1 0 1 0 1 1 1 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,68,-2.0,[0 0 1 0 0 0 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,69,-3.0,[0 1 0 1 0 0 1 0],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
1,70,-4.0,[0 0 1 1 0 1 0 1],"[0.         0.02       0.15333333 0.01666667 0.01666667 0.21333333
 0.00666667 0.        ]"
